validation_step,partition,image_index,output_key,identity,prompt,seed,generated_image_count,id_sim,id_sim_legacy_best,id_sim_mask_iou,id_sim_face_count,id_sim_no_face,id_sim_unowned,id_sim_ambiguous
24000,manual_val,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.5519917011260986,0.060693107545375824,0.9170321504947624,1.0,0.0,0.0,0.0
24000,manual_val,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6179971098899841,0.008872016333043575,0.8379266961021696,1.0,0.0,0.0,0.0
24000,manual_val,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.4590680003166199,0.006550575606524944,0.8826631796883513,1.0,0.0,0.0,0.0
24000,manual_val,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.5920848250389099,0.053354449570178986,0.9521844941476417,1.0,0.0,0.0,0.0
24000,manual_val,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.6481720209121704,0.0582728311419487,0.9199483537766301,1.0,0.0,0.0,0.0
24000,manual_val,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.31981536746025085,0.028299640864133835,0.4324492979719189,1.0,0.0,0.0,0.0
24000,manual_val,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.572884738445282,0.04125656560063362,0.9102977380612342,1.0,0.0,0.0,0.0
24000,manual_val,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.6055063009262085,0.03214642032980919,0.9302222222222222,1.0,0.0,0.0,0.0
24000,manual_val,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.48479199409484863,0.05263905972242355,0.8995951299502256,1.0,0.0,0.0,0.0
24000,manual_val,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.2582069933414459,0.0289850402623415,0.9288608383980053,1.0,0.0,0.0,0.0
24000,manual_val,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6194130182266235,0.0785694494843483,0.8212944695475084,1.0,0.0,0.0,0.0
24000,manual_val,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.5818173885345459,0.04965334013104439,0.886059511932475,2.0,0.0,0.0,0.0
24000,manual_val,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6541863083839417,0.6541863083839417,0.9455091062127182,1.0,0.0,0.0,0.0
24000,manual_val,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6696867942810059,0.6696867942810059,0.9563203586510954,1.0,0.0,0.0,0.0
24000,manual_val,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.37707751989364624,0.37707751989364624,0.9635732508050688,1.0,0.0,0.0,0.0
24000,manual_val,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6049350500106812,0.6049350500106812,0.9880239520958084,1.0,0.0,0.0,0.0
24000,manual_val,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.6288377642631531,0.6288377642631531,0.9214444263981376,1.0,0.0,0.0,0.0
24000,manual_val,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.4882936477661133,0.4882936477661133,0.8900202580232435,1.0,0.0,0.0,0.0
24000,manual_val,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.6349847912788391,0.6349847912788391,0.9557441271335428,1.0,0.0,0.0,0.0
24000,manual_val,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5994564890861511,0.5994564890861511,0.9593369296102576,1.0,0.0,0.0,0.0
24000,manual_val,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.576877772808075,0.576877772808075,0.9542556372988815,1.0,0.0,0.0,0.0
24000,manual_val,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.5075845122337341,0.5075845122337341,0.9157113079729026,1.0,0.0,0.0,0.0
24000,manual_val,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6969565153121948,0.6969565153121948,0.922077922077922,1.0,0.0,0.0,0.0
24000,manual_val,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.629996657371521,0.629996657371521,0.8948316940558373,3.0,0.0,0.0,0.0
24000,manual_val,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0,1,0.5915627479553223,0.5915627479553223,0.9076860512403416,1.0,0.0,0.0,0.0
24000,manual_val,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0,1,0.604951798915863,0.604951798915863,0.9501882916809312,1.0,0.0,0.0,0.0
24000,manual_val,26,Skiing wom_jennie.png,jennie,"Skiing woman img, snowy slope, fearless grin, orange goggles",0,1,0.6124972701072693,0.6124972701072693,0.9652386667897701,1.0,0.0,0.0,0.0
24000,manual_val,27,Drumming w_jennie.png,jennie,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6231560707092285,0.6231560707092285,0.9696509863429439,1.0,0.0,0.0,0.0
24000,manual_val,28,Kickboxing_jennie.png,jennie,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0,1,0.656636118888855,0.656636118888855,0.9771727914913882,1.0,0.0,0.0,0.0
24000,manual_val,29,Dancing wo_jennie.png,jennie,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0,1,0.4574715793132782,0.4574715793132782,0.937797619047619,1.0,0.0,0.0,0.0
24000,manual_val,30,Angry woma_jennie.png,jennie,"Angry woman img, traffic jam, scowling face, dark suit",0,1,0.6227471232414246,0.6227471232414246,0.928816199376947,1.0,0.0,0.0,0.0
24000,manual_val,31,Crying wom_jennie.png,jennie,"Crying woman img, stormy alley, tearful face, ripped jeans",0,1,0.5949900150299072,0.5949900150299072,0.9499917174357181,1.0,0.0,0.0,0.0
24000,manual_val,32,Laughing w_jennie.png,jennie,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.6038964986801147,0.6038964986801147,0.9518892278807791,1.0,0.0,0.0,0.0
24000,manual_val,33,Jumping wo_jennie.png,jennie,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0,1,0.37164682149887085,0.37164682149887085,0.9554297673976121,1.0,0.0,0.0,0.0
24000,manual_val,34,Night-ride_jennie.png,jennie,"Night-ride biker woman img, neon city, excited face, reflective vest",0,1,0.6807584166526794,0.6807584166526794,0.932198601596158,1.0,0.0,0.0,0.0
24000,manual_val,35,Chef woman_jennie.png,jennie,"Chef woman img, bustling kitchen, proud grin, tall white toque",0,1,0.5663688778877258,0.5663688778877258,0.879635512456111,2.0,0.0,0.0,0.0
24000,manual_val,36,Reading pa_jensen.png,jensen,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6391766667366028,0.6391766667366028,0.9443420662637405,1.0,0.0,0.0,0.0
24000,manual_val,37,Rushing ma_jensen.png,jensen,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6389710903167725,0.6389710903167725,0.9484583702221024,1.0,0.0,0.0,0.0
24000,manual_val,38,Skiing man_jensen.png,jensen,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.485361784696579,0.485361784696579,0.9164520092841214,1.0,0.0,0.0,0.0
24000,manual_val,39,Drumming m_jensen.png,jensen,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.609005331993103,0.609005331993103,0.9392036230026489,1.0,0.0,0.0,0.0
24000,manual_val,40,Kickboxing_jensen.png,jensen,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.5072672963142395,0.5072672963142395,0.9491635972989564,1.0,0.0,0.0,0.0
24000,manual_val,41,Dancing ma_jensen.png,jensen,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.5544835925102234,0.5544835925102234,0.8638440626988259,1.0,0.0,0.0,0.0
24000,manual_val,42,Angry man _jensen.png,jensen,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.6153151988983154,0.6153151988983154,0.9190086867654573,1.0,0.0,0.0,0.0
24000,manual_val,43,Crying man_jensen.png,jensen,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.6588709354400635,0.6588709354400635,0.9365399358300918,1.0,0.0,0.0,0.0
24000,manual_val,44,Laughing m_jensen.png,jensen,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.6367904543876648,0.6367904543876648,0.9005854905340743,1.0,0.0,0.0,0.0
24000,manual_val,45,Jumping ma_jensen.png,jensen,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.5591561198234558,0.5591561198234558,0.9291358024691359,1.0,0.0,0.0,0.0
24000,manual_val,46,Night-ride_jensen.png,jensen,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.46741488575935364,0.46741488575935364,0.9346540508574808,1.0,0.0,0.0,0.0
